Asset Class,Issuer Name,CUSIP,Ticker,Ask Price,Cpn,Maturity,Conversion Ratio,CV Conversion Price,CV Stock Volatility
Preferreds,XDRIC Inc,EP0350009,TBUS,#N/A N/A,2,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Northfield Laboratories Inc,EP0350819,NFLD,#N/A N/A,0,#N/A Field Not Applicable,1000,0.265,40
Preferreds,COMFORCE Corp,EP0350868,CFS,#N/A N/A,7.5,#N/A Field Not Applicable,1851.8519,0.539999986,40
Preferreds,COMFORCE Corp,EP0350900,CFS,#N/A N/A,7.5,#N/A Field Not Applicable,588.2353,1.699999983,40
Preferreds,Synovics Pharmaceuticals Inc,EP0351312,SYVC,#N/A N/A,6,#N/A Field Not Applicable,1000,0.5,40
Preferreds,Environmental Power Corp,29406L300,EPGR,#N/A N/A,9,#N/A Field Not Applicable,189.7173,0.277834441,40
Preferreds,XRS Corp,EP0352302,XRSC,#N/A N/A,4,#N/A Field Not Applicable,1,2.22,40
Preferreds,Yanglin Soybean Inc,EP0358549,YSYB,#N/A N/A,0,#N/A Field Not Applicable,1,2.15,40
Preferreds,NXXI Inc,EP0359216,NXXI,#N/A N/A,8,#N/A Field Not Applicable,822.5037,1.215800002,#N/A N/A
Preferreds,Q Holding Co,EP0362541,LEXPQ,#N/A N/A,4,#N/A Field Not Applicable,14.8148,6.75000675,40
Preferreds,Evergreen Energy Inc,EP0362863,EVEI,#N/A N/A,5.66,#N/A Field Not Applicable,1659.751,0.602500014,40
Preferreds,Grubb & Ellis Co,400095303,GRBE,#N/A N/A,12,#N/A Field Not Applicable,60.606,1.65000165,40
Preferreds,ION Geophysical Corp,EP0363606,IO,#N/A N/A,#N/A N/A,#N/A Field Not Applicable,14.97555351,66.77549509,#N/A N/A
Preferreds,ION Geophysical Corp,EP0363648,IO,#N/A N/A,#N/A N/A,#N/A Field Not Applicable,14.9755497,66.7755121,#N/A N/A
Preferreds,XO Holdings,EP0363770,XOHO,#N/A N/A,7,#N/A Field Not Applicable,2.46667,405.4048576,40
Preferreds,Atlantic American Corp,EP0364174,AAME,#N/A N/A,7.25,#N/A Field Not Applicable,25.06,3.990422985,#N/A N/A
Preferreds,Security Business Bancorp,814124400,SBBC,#N/A N/A,0,#N/A Field Not Applicable,50,20,#N/A N/A
Preferreds,Security Business Bancorp,814124509,SBBC,#N/A N/A,0,#N/A Field Not Applicable,50,20,#N/A N/A
Preferreds,Broadway Financial Corp/DE,EP0366856,BYFC,#N/A N/A,5,#N/A Field Not Applicable,0.125,104,55.6021674
Preferreds,SEG Inc,EP0367508,NLCI,#N/A N/A,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,American Realty Investors Inc,EP0369173,ARL,#N/A N/A,10,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Fund.com Inc,EP0369686,FNDM,#N/A N/A,0,#N/A Field Not Applicable,66.6666,1.5000015,40
Preferreds,Community Central Bank Corp,EP0370130,CCBD,#N/A N/A,12,#N/A Field Not Applicable,100,10,40
Preferreds,CD International Enterprises Inc,EP0370643,CDII,#N/A N/A,8,#N/A Field Not Applicable,142.8571,7.0000021,#N/A N/A
Preferreds,XDRIC Inc,EP0371831,TBUS,#N/A N/A,9.5,#N/A Field Not Applicable,2000,2.5,40
Preferreds,Grubb & Ellis Co,400095501,GRBE,#N/A N/A,12,#N/A Field Not Applicable,60.606,1.65000165,40
Preferreds,Geos Communications Inc,EP0373167,GCMI,#N/A N/A,6,#N/A Field Not Applicable,2000,0.5,#N/A N/A
Preferreds,Jesup & Lamont Inc,EP0373670,JLIC,#N/A N/A,10,#N/A Field Not Applicable,1470.59,0.679999184,#N/A N/A
Preferreds,eMagin Corp,EP0373712,EMAN,#N/A N/A,0,#N/A Field Not Applicable,3309.0668,0.302200004,43.79879602
Preferreds,Inovio Pharmaceuticals Inc,EP0373837,INO,#N/A N/A,6,#N/A Field Not Applicable,588.23529,17.00000012,169.4928934
Preferreds,New Dragon Asia Corp,EP0373977,NDAC,#N/A N/A,7,29/12/2050,625,1.6,40
Preferreds,M2bio Sciences Inc,EP0374017,WUHN,#N/A N/A,5,#N/A Field Not Applicable,1,2.33,40
Preferreds,Retractable Technologies Inc,EP0374355,RVP,#N/A N/A,10,#N/A Field Not Applicable,1,11,103.9759986
Preferreds,US Dataworks Inc,EP0374397,UDWK,#N/A N/A,10,#N/A Field Not Applicable,1,3.75,#N/A N/A
Preferreds,Retractable Technologies Inc,EP0374512,RVP,#N/A N/A,10,#N/A Field Not Applicable,1,12.5,103.9759986
Preferreds,Retractable Technologies Inc,EP0374553,RVP,#N/A N/A,8,#N/A Field Not Applicable,4,1.1,#N/A N/A
Preferreds,M2bio Sciences Inc,EP0375006,WUHN,#N/A N/A,0,#N/A Field Not Applicable,1,2.33,40
Preferreds,Retractable Technologies Inc,EP0375089,RVP,#N/A N/A,10,#N/A Field Not Applicable,1,12.5,103.9759986
Preferreds,EV Charging USA Inc,EP0375477,EVUS,#N/A N/A,0,#N/A Field Not Applicable,25,0.04,#N/A N/A
Preferreds,EV Charging USA Inc,EP0375550,EVUS,#N/A N/A,0,#N/A Field Not Applicable,250,0.004,#N/A N/A
Preferreds,Broad Street Realty Inc,EP0375832,MAMP,#N/A N/A,10,#N/A Field Not Applicable,10,10,40
Preferreds,Advance Display Technologies Inc,EP0376806,ADTI,#N/A N/A,0,#N/A Field Not Applicable,0.05988,0.016700067,40
Preferreds,Boston Private Financial Holdings Inc,EP0377044,BPFH,#N/A N/A,20,#N/A Field Not Applicable,18115.94203,5.52,40
Preferreds,LianDi Clean Technology Inc,EP0377184,LNDT,#N/A N/A,8,#N/A Field Not Applicable,1,3.5,40
Preferreds,Chartwell International Inc,EP0377267,CWLT,#N/A N/A,0,#N/A Field Not Applicable,400,2.5,40
Preferreds,Andrea Electronics Corp,EP0377325,ANDR,#N/A N/A,0,#N/A Field Not Applicable,39200.3136,0.2551,290.0124174
Preferreds,Andrea Electronics Corp,EP0377366,ANDR,#N/A N/A,0,#N/A Field Not Applicable,4,0.25,290.0124174
Preferreds,Abeona Therapeutics Inc,EP0377416,ABEO,#N/A N/A,6,#N/A Field Not Applicable,3333.3333,3.00000003,111.3681568
Preferreds,Game Trading Technologies Inc,EP0377457,GMTD,#N/A N/A,5,#N/A Field Not Applicable,1,2,40
Preferreds,Entech Solar Inc,EP0377747,ENSL,#N/A N/A,0,#N/A Field Not Applicable,10,0.276,40
Preferreds,Alto Ingredients Inc,EP0377937,ALTO,#N/A N/A,7,#N/A Field Not Applicable,3,6.5,66.08585597
Preferreds,Alseres Pharmaceuticals Inc,EP0377986,ALSE,#N/A N/A,0,#N/A Field Not Applicable,25,1,40
Preferreds,Heritage Oaks Bancorp,EP0378737,HEOP,#N/A N/A,0,#N/A Field Not Applicable,1,3.25,#N/A N/A
Preferreds,Cambridge Heart Inc,EP0379479,CAMH,#N/A N/A,0,#N/A Field Not Applicable,836.1204,2.990000005,40
Preferreds,Cambridge Heart Inc,EP0379511,CAMH,#N/A N/A,0,#N/A Field Not Applicable,12195.121,0.082000006,40
Preferreds,China Fruits Corp,EP0379552,CHFR,#N/A N/A,0,#N/A Field Not Applicable,100,0.1,40
Preferreds,Lattice Inc,EP0379610,LTTC,#N/A N/A,0,#N/A Field Not Applicable,25,0.023,40
Preferreds,Lattice Inc,EP0379693,LTTC,#N/A N/A,10,#N/A Field Not Applicable,21.73913,0.023,40
Preferreds,China Medicine Corp,EP0379826,CHME,#N/A N/A,0,#N/A Field Not Applicable,10,3,40
Preferreds,Secure Point Technologies Inc,EP0379867,IMSC,#N/A N/A,0,#N/A Field Not Applicable,10,0.008,#N/A N/A
Preferreds,China New Energy Group Co,EP0379909,CNER,#N/A N/A,6,#N/A Field Not Applicable,35,0.138,329.872656
Preferreds,China New Energy Group Co,EP0379941,CNER,#N/A N/A,6,#N/A Field Not Applicable,35.05073,0.137999979,329.872656
Preferreds,American Commerce Solutions Inc,EP0380014,AACS,#N/A N/A,12,#N/A Field Not Applicable,1000,1,40
Preferreds,International Stem Cell Corp,EP0380105,ISCO,#N/A N/A,6,#N/A Field Not Applicable,400000,0.25,244.2616049
Preferreds,International Stem Cell Corp,EP0380188,ISCO,#N/A N/A,0,#N/A Field Not Applicable,4,0.25,244.2616049
Preferreds,International Stem Cell Corp,EP0380220,ISCO,#N/A N/A,0,#N/A Field Not Applicable,2.564103,0.389999934,244.2616049
Preferreds,Power Efficiency Corp,EP0380410,PEFF,#N/A N/A,8,#N/A Field Not Applicable,100,0.4,40
Preferreds,Power Efficiency Corp,EP0380451,PEFF,#N/A N/A,8,#N/A Field Not Applicable,100,0.16,40
Preferreds,Community Central Bank Corp,EP0380923,CCBD,#N/A N/A,5,#N/A Field Not Applicable,125,8,40
Preferreds,LECG Corp,EP0380964,XPRT,#N/A N/A,7.5,#N/A Field Not Applicable,1,3.96,40
Preferreds,Conversion Services International Inc,EP0381004,CVNS,#N/A N/A,5,06/02/2049,200,0.5,#N/A N/A
Preferreds,Conversion Services International Inc,EP0381046,CVNS,#N/A N/A,0,#N/A Field Not Applicable,117.64706,0.849999992,#N/A N/A
Preferreds,Sunway Global Inc,EP0381749,SUWG,#N/A N/A,0,#N/A Field Not Applicable,30,1.35,40
Preferreds,Navidea Biopharmaceuticals Inc,EP0382093,NAVB,#N/A N/A,10,#N/A Field Not Applicable,3226,0.309981401,153.1404329
Preferreds,United Energy Corp,EP0383042,UNRG,#N/A N/A,6,#N/A Field Not Applicable,8000,1,228.20395
Preferreds,US Aerospace Inc,EP0383174,USAE,#N/A N/A,5,#N/A Field Not Applicable,16.667,0.0599988,40
Preferreds,US Aerospace Inc,EP0383216,USAE,#N/A N/A,5,#N/A Field Not Applicable,50,0.5,40
Preferreds,Echo Therapeutics Inc,EP0383257,ECTE,#N/A N/A,0,#N/A Field Not Applicable,1000,0.01,40
Preferreds,American Rare Earths and Materials Corp,EP0383562,AREM,#N/A N/A,0,#N/A Field Not Applicable,3.92157,0.254999911,40
Preferreds,American Rare Earths and Materials Corp,EP0383604,AREM,#N/A N/A,4,#N/A Field Not Applicable,100,0.17,40
Preferreds,Unico Inc/AZ,EP0383679,UNCO,#N/A N/A,0,#N/A Field Not Applicable,1,0.001,40
Preferreds,Onstream Media Corp,EP0384073,ONSM,#N/A N/A,8,#N/A Field Not Applicable,20,0.5,40
Preferreds,Ealixir Inc,EP0384297,EAXR,#N/A N/A,0,#N/A Field Not Applicable,2,0.3,40
Preferreds,Ealixir Inc,EP0384347,EAXR,#N/A N/A,14,#N/A Field Not Applicable,0.036363598,275.0002904,40
Preferreds,MultiCell Technologies Inc,EP0385096,MCET,#N/A N/A,9,#N/A Field Not Applicable,312.5,0.32,#N/A N/A
Preferreds,iSign Solutions Inc,EP0385187,ISGN,#N/A N/A,10,#N/A Field Not Applicable,25,0.06,40
Preferreds,Axcess International Inc,EP0385260,AXSI,#N/A N/A,0,#N/A Field Not Applicable,10000,1,40
Preferreds,Axcess International Inc,EP0385310,AXSI,#N/A N/A,0,#N/A Field Not Applicable,10000,1,40
Preferreds,Axcess International Inc,EP0385351,AXSI,#N/A N/A,0,#N/A Field Not Applicable,10000,1,40
Preferreds,Axcess International Inc,EP0385393,AXSI,#N/A N/A,0,#N/A Field Not Applicable,10000,1,40
Preferreds,Axcess International Inc,EP0385435,AXSI,#N/A N/A,0,#N/A Field Not Applicable,1,1,40
Preferreds,ViewCast.com Inc,EP0385807,VCST,#N/A N/A,0,#N/A Field Not Applicable,166.66667,0.599999988,40
Preferreds,China Logistics Group Inc,EP0385906,CHLO,#N/A N/A,0,#N/A Field Not Applicable,10,0.84,40
Preferreds,Axcess International Inc,EP0385997,AXSI,#N/A N/A,0,#N/A Field Not Applicable,1,1,40
Preferreds,Juniper Group Inc,EP0386177,JUNP,#N/A N/A,0,#N/A Field Not Applicable,30,0.003333333,40
Preferreds,Juniper Group Inc,EP0386219,JUNP,#N/A N/A,0,#N/A Field Not Applicable,333.33333,0.0003,40
Preferreds,Strasbaugh Inc,EP0386458,STRB,#N/A N/A,8,#N/A Field Not Applicable,1,2.2,40
Preferreds,IDO Security Inc,EP0386904,IDOI,#N/A N/A,10,#N/A Field Not Applicable,0.222000003,450.4504446,40
Preferreds,Telkonet Inc,EP0386995,TKOI,#N/A N/A,8,#N/A Field Not Applicable,13774.10468,0.363,239.7459998
Preferreds,View Systems Inc,EP0387092,VSYM,#N/A N/A,0,#N/A Field Not Applicable,0.06667,0.1499925,40
Preferreds,Telkonet Inc,EP0387134,TKOI,#N/A N/A,8,#N/A Field Not Applicable,38461,0.13000182,239.7459998
Preferreds,Corgenix Medical Corp,EP0387514,CONX,#N/A N/A,0,#N/A Field Not Applicable,200000,0.25,40
Preferreds,Visual Management Systems Inc,EP0387647,VMSY,#N/A N/A,0,#N/A Field Not Applicable,200000,0.005,40
Preferreds,OurPet's Co,EP0388025,OPCO,#N/A N/A,6,#N/A Field Not Applicable,10,0.7,40
Preferreds,Infusion Brands International Inc,EP0388116,INBI,#N/A N/A,0,#N/A Field Not Applicable,1.19048,0.839997312,#N/A N/A
Preferreds,First Reliance Bancshares Inc,EP0388207,FSRL,#N/A N/A,7,#N/A Field Not Applicable,153.84615,6.500000163,40
Preferreds,Deer Valley Corp,EP0388371,DVLY,#N/A N/A,7,#N/A Field Not Applicable,13.33333,0.750000188,40
Preferreds,Visual Management Systems Inc,EP0388421,VMSY,#N/A N/A,0,#N/A Field Not Applicable,1000,2.5,#N/A N/A
Preferreds,Yayi International Inc,EP0388744,YYIN,#N/A N/A,10,#N/A Field Not Applicable,10,0.98,40
Preferreds,SteelCloud Inc,EP0388827,SCLD,#N/A N/A,10,#N/A Field Not Applicable,20,0.1,40
Preferreds,Signature Eyewear Inc,EP0388900,SEYE,#N/A N/A,0,#N/A Field Not Applicable,1,0.666666667,#N/A N/A
Preferreds,Badlands Energy Inc,367220407,GSXN,#N/A N/A,0,#N/A Field Not Applicable,166.66666,0.600000024,#N/A N/A
Preferreds,Infusion Brands International Inc,EP0389510,INBI,#N/A N/A,0,#N/A Field Not Applicable,1.33333,0.750001875,#N/A N/A
Preferreds,Lenco Mobile Inc,EP0389528,LNCM,#N/A N/A,6,#N/A Field Not Applicable,66.66667,1.499999925,#N/A N/A
Preferreds,Immediatek Inc,EP0389619,IMKI,#N/A N/A,0,#N/A Field Not Applicable,3.3157,0.2059944,#N/A N/A
Preferreds,Immediatek Inc,EP0389650,IMKI,#N/A N/A,0,#N/A Field Not Applicable,3.3157,2.162718639,#N/A N/A
Preferreds,SpectraScience Inc,EP0389692,SCIE,#N/A N/A,8,#N/A Field Not Applicable,1,0.2,40
Preferreds,SpectraScience Inc,EP0389734,SCIE,#N/A N/A,0,#N/A Field Not Applicable,1,0.2,#N/A N/A
Preferreds,LocatePLUS Holdings Corp,EP0389817,LPHC,#N/A N/A,1,#N/A Field Not Applicable,41.66,0.600096015,40
Preferreds,Eurogas Inc,EP0390146,EUGS,#N/A N/A,6,#N/A Field Not Applicable,75.75758,13.19999926,40
Preferreds,Pillarstone Capital REIT,EP0390328,PRLE,#N/A N/A,0,#N/A Field Not Applicable,10,1,#N/A N/A
Preferreds,NeoMedia Technologies Inc,EP0390617,NEOM,#N/A N/A,8,#N/A Field Not Applicable,5000,0.02,40
Preferreds,NeoMedia Technologies Inc,EP0390658,NEOM,#N/A N/A,8,#N/A Field Not Applicable,500,2,40
Preferreds,Juhl Energy Inc,EP0390922,JUHLD,#N/A N/A,0,#N/A Field Not Applicable,1E-04,10000.00025,#N/A N/A
Preferreds,Skinny Nutritional Corp,EP0391219,SKNY,#N/A N/A,8,#N/A Field Not Applicable,1666.66667,0.06,#N/A N/A
Preferreds,ProText Mobility Inc,EP0391441,TXTM,#N/A N/A,7,#N/A Field Not Applicable,0.0125,209.6,235.976616
Preferreds,ProText Mobility Inc,EP0391557,TXTM,#N/A N/A,10,#N/A Field Not Applicable,0.125,72.72,235.976616
Preferreds,Galectin Therapeutics Inc,EP0391656,GALT,#N/A N/A,12,#N/A Field Not Applicable,1,1,81.00552071
Preferreds,Florida Gaming Corp,EP0391748,FGMG,#N/A N/A,7,#N/A Field Not Applicable,40,25,40
Preferreds,Ealixir Inc,EP0391854,EAXR,#N/A N/A,0,#N/A Field Not Applicable,0.0266666,375.0009339,#N/A N/A
Preferreds,NewCardio Inc,EP0392035,NWCI,#N/A N/A,0,#N/A Field Not Applicable,1000,1,#N/A N/A
Preferreds,Metro One Development Inc,EP0392258,MTRO,#N/A N/A,1.5,#N/A Field Not Applicable,200000,0.005,40
Preferreds,Timios National Corp,EP0393116,HOMS,#N/A N/A,12,#N/A Field Not Applicable,100,0.001,#N/A N/A
Preferreds,Timios National Corp,EP0393157,HOMS,#N/A N/A,12,#N/A Field Not Applicable,33334,0.0299994,#N/A N/A
Preferreds,Timios National Corp,EP0393199,HOMS,#N/A N/A,12,#N/A Field Not Applicable,200,0.03,40
Preferreds,Cubic Energy Inc,EP0393322,CBNR,#N/A N/A,8,#N/A Field Not Applicable,83.33333,1.200000048,#N/A N/A
Preferreds,NanoViricides Inc,EP0393405,NNVC,#N/A N/A,0,#N/A Field Not Applicable,0.05714,0.017500875,#N/A N/A
Preferreds,NewMarket Technology Inc,EP0393629,NWMT,#N/A N/A,8,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,China For-Gen Corp,EP0393793,CHINFO,#N/A N/A,11,#N/A Field Not Applicable,1,0.91,40
Preferreds,GeoPharma Inc,EP0393835,GORX,#N/A N/A,14,#N/A Field Not Applicable,166.66667,5.99999988,40
Preferreds,GeoPharma Inc,EP0393876,GORX,#N/A N/A,0,#N/A Field Not Applicable,6666.66667,0.15,#N/A N/A
Preferreds,Jacobs Financial Group Inc,EP0393892,JFGI,#N/A N/A,8,#N/A Field Not Applicable,10000,0.1,40
Preferreds,Jacobs Financial Group Inc,EP0394015,JFGI,#N/A N/A,8,#N/A Field Not Applicable,1000,1,40
Preferreds,MEDITE Cancer Diagnostics Inc,EP0394312,MDIT,#N/A N/A,0,#N/A Field Not Applicable,0.000437,10297.48284,#N/A N/A
Preferreds,MEDITE Cancer Diagnostics Inc,EP0394353,MDIT,#N/A N/A,10,#N/A Field Not Applicable,0.004,1000,40
Preferreds,MEDITE Cancer Diagnostics Inc,EP0394395,MDIT,#N/A N/A,10,#N/A Field Not Applicable,0.005,600,40
Preferreds,MEDITE Cancer Diagnostics Inc,EP0394437,MDIT,#N/A N/A,10,#N/A Field Not Applicable,0.01,1000,40
Preferreds,Aims Worldwide Inc,EP0395640,AMWW,#N/A N/A,0,#N/A Field Not Applicable,3125,0.000512,#N/A N/A
Preferreds,Grubb & Ellis Co,EP0395848,GRBE,#N/A N/A,12,#N/A Field Not Applicable,31.322,3.192644148,40
Preferreds,Thermoenergy Corp,EP0396051,TMEN,#N/A N/A,0,#N/A Field Not Applicable,1,1.2,#N/A N/A
Preferreds,Caprius Inc,EP0396135,CAPI,#N/A N/A,5.4,#N/A Field Not Applicable,100,0.6,40
Preferreds,First Physicians Capital Group Inc,EP0396325,FPCG,#N/A N/A,10,#N/A Field Not Applicable,3200,0.3125,40
Preferreds,First Physicians Capital Group Inc,EP0396366,FPCG,#N/A N/A,10,#N/A Field Not Applicable,3200,0.3125,40
Preferreds,First Physicians Capital Group Inc,EP0396408,FPCG,#N/A N/A,0.05,#N/A Field Not Applicable,1,2.5,40
Preferreds,First Physicians Capital Group Inc,EP0396440,FPCG,#N/A N/A,8,#N/A Field Not Applicable,1,2.5,40
Preferreds,Grubb & Ellis Co,EP0397521,GRBE,#N/A N/A,12,#N/A Field Not Applicable,60.60606,1.650000017,40
Preferreds,Onstream Media Corp,EP0398164,ONSM,#N/A N/A,5,#N/A Field Not Applicable,1,1.25,#N/A N/A
Preferreds,New Leaf Brands Inc/NV,EP0398404,NLEF,#N/A N/A,10,#N/A Field Not Applicable,166666.6667,0.15,#N/A N/A
Preferreds,Broad Street Realty Inc,EP0398545,MAMP,#N/A N/A,10,#N/A Field Not Applicable,8.8889,11.24998594,40
Preferreds,Lattice Inc,EP0400093,LTTC,#N/A N/A,0,#N/A Field Not Applicable,20,0.11,#N/A N/A
Preferreds,Sun River Energy Inc,EP0401547,SNRV,#N/A N/A,8,#N/A Field Not Applicable,10,2,40
Preferreds,Andalay Solar Inc,EP0403261,WEST,#N/A N/A,8,#N/A Field Not Applicable,1500,0.6,40
Preferreds,iSign Solutions Inc,EP0403303,ISGN,#N/A N/A,10,#N/A Field Not Applicable,66.66667,0.022499999,40
Preferreds,China BCT Pharmacy Group Inc,EP0403972,CNBI,#N/A N/A,5,#N/A Field Not Applicable,1,3.2,40
Preferreds,Echo Therapeutics Inc,EP0406959,ECTE,#N/A N/A,0,#N/A Field Not Applicable,1,1,40
Preferreds,Zurvita Holdings Inc,EP0407056,ZRVT,#N/A N/A,0,#N/A Field Not Applicable,40,0.025,40
Preferreds,MoneyGram International Inc,EP0407973,MGI,#N/A N/A,0,#N/A Field Not Applicable,125,0.08,#N/A N/A
Preferreds,HKN Inc,EP0408526,HKNI,#N/A N/A,8,#N/A Field Not Applicable,8,12.5,40
Preferreds,HKN Inc,EP0408641,HKNI,#N/A N/A,8,#N/A Field Not Applicable,33.3333,3.000003,40
Preferreds,Premier Power Renewable Energy Inc,EP0413039,PPRW,#N/A N/A,0.2,#N/A Field Not Applicable,1.45178,0.688809599,#N/A N/A
Preferreds,Cecil Bancorp Inc,EP0416370,CECB,#N/A N/A,5,#N/A Field Not Applicable,10,1.72,#N/A N/A
Preferreds,FOH Group Inc,EP0419564,FOHL,#N/A N/A,0,#N/A Field Not Applicable,95.2381,1.049999948,#N/A N/A
Preferreds,Texstar Holdings Inc,EP0429068,TSTH,#N/A N/A,8,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,NewBridge Bancorp,EP0430728,NBBC,#N/A N/A,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,MidSouth Bancorp Inc,598039303,MSL,#N/A N/A,4,#N/A Field Not Applicable,5.55556,17.9999856,40
Preferreds,Pressure BioSciences Inc,EP0443911,PBIO,#N/A N/A,4,#N/A Field Not Applicable,1000,0.4,154.8081018
Preferreds,Ascent Solar Technologies Inc,EP0445908,ASTI,#N/A N/A,8,#N/A Field Not Applicable,0.00001,800000,164.1333075
Preferreds,dELiA*s Inc,EP0456509,DLIA,#N/A N/A,6,#N/A Field Not Applicable,125,0.8,#N/A N/A
Preferreds,Epic Corp/United States,29428L304,EPOR,0,5,#N/A Field Not Applicable,20,0.5,#N/A N/A
Preferreds,Jason Industries Inc,471172205,JASN,#N/A N/A,8,#N/A Field Not Applicable,81.18,12.318305,#N/A N/A
Preferreds,Oblong Inc,379887409,OBLG,#N/A N/A,0,#N/A Field Not Applicable,333.3330078,3.00000293,143.5784268
Preferreds,Avinger Inc,053734307,AVGR,#N/A N/A,0,#N/A Field Not Applicable,0.83333,1200.0048,143.5672756
Preferreds,SiNtx Technologies Inc,829392208,SINT,#N/A N/A,0,29/12/2049,4.6089,238.6686628,96.05930412
Preferreds,Inpixon,45790J602,INPX,#N/A N/A,0,#N/A Field Not Applicable,0.088978,11238.73317,#N/A N/A
Preferreds,Kintara Therapeutics Inc,247078405,KTRA,#N/A N/A,0,31/12/2049,322.580645,3.100000002,229.5273288
Preferreds,Kadmon Holdings Inc,EP0590778,KDMN,#N/A N/A,5,#N/A Field Not Applicable,104.166667,9.6E-06,40
Preferreds,Prospect Capital Corp,74348T888,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T748,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T441,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T425,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T391,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T383,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T367,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T359,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T334,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T342,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T326,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T276,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T284,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T250,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T268,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T243,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T235,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T227,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T219,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T177,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T169,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T136,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74348T128,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
